,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0,U_pareto,U_pareto_dominates_anarchy,U_dominates_anarchy
4444,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3014285714285716,1.1099999999999999,0.41257651020408376,0.6625765102040837,2.3014285714285716,0.07968094404314785,2.8828561431382127e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.1100009999999998,0,0,0
4445,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3345238095238097,1.1099999999999999,0.48130402149811213,0.7313040214981121,2.3345238095238097,0.04255863571392715,2.925211086024504e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1219187665275854,0,0,0
4446,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3676190476190477,1.1099999999999999,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4447,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.400714285714286,1.1099999999999999,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4448,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.433809523809524,1.1099999999999999,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4449,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.466904761904762,1.1099999999999999,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4450,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,1.1099999999999999,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4451,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.125,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4452,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1585365853658536,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4453,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1920731707317074,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4454,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.225609756097561,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4455,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2591463414634148,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4456,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2926829268292683,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4457,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.326219512195122,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4458,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3597560975609757,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4459,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3932926829268293,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4460,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4268292682926829,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4461,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4603658536585367,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4462,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4939024390243902,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4463,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5274390243902438,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4464,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5609756097560976,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4465,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5945121951219512,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4466,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6280487804878048,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4467,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6615853658536586,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4468,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6951219512195124,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4469,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.728658536585366,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4470,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7621951219512195,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4471,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7957317073170733,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4472,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.829268292682927,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4473,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8628048780487805,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4474,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8963414634146343,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4475,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9298780487804879,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4476,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9634146341463414,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4477,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9969512195121952,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4478,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0304878048780486,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4479,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0640243902439024,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4480,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.097560975609756,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4481,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1310975609756095,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4482,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.164634146341464,1.125,0.25,0.5,2.164634146341464,0.0041920731707318915,0.18897791493158778,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.125,0,0,0
4483,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.198170731707317,1.125,0.25,0.5,2.198170731707317,0.02096036585365857,0.13488994646044006,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.125,0,0,0
4484,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2317073170731705,1.125,0.25,0.5,2.2317073170731705,0.03772865853658525,0.0785525728732901,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.125,0,0,0
4485,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2652439024390247,1.125,0.25,0.5,2.2652439024390247,0.05449695121951237,0.01996579417013611,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.125,0,0,0
4486,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.298780487804878,1.125,0.33174177929803755,0.5817417792980375,2.298780487804878,0.06458127541863035,2.847559975815983e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.125001,0,0,0
4487,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.332317073170732,1.125,0.45791295716835273,0.7079129571683527,2.332317073170732,0.044803488825876814,2.914633145945089e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.125001,0,0,0
4488,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3658536585365857,1.125,0.4848929594925314,0.7348929594925314,2.3658536585365857,0.001773986792958926,2.9395668377230066e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1460707395515226,0,0,0
4489,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.399390243902439,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4490,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.432926829268293,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4491,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4664634146341466,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4492,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,1.125,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4493,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.14,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4494,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.173170731707317,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4495,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.206341463414634,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4496,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2395121951219512,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4497,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.272682926829268,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4498,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3058536585365852,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4499,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3390243902439023,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4500,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3721951219512194,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4501,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4053658536585365,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4502,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4385365853658536,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4503,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4717073170731707,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4504,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5048780487804878,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4505,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.538048780487805,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4506,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.571219512195122,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4507,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.604390243902439,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4508,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.637560975609756,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4509,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.670731707317073,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4510,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7039024390243902,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4511,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7370731707317073,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4512,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7702439024390242,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4513,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8034146341463413,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4514,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8365853658536584,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4515,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8697560975609755,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4516,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9029268292682926,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4517,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9360975609756097,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4518,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9692682926829268,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4519,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.002439024390244,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4520,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.035609756097561,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4521,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.068780487804878,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4522,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.101951219512195,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4523,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.135121951219512,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4524,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.168292682926829,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4525,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.201463414634146,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4526,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.234634146341463,1.14,0.25,0.5,2.234634146341463,0.005217073170731723,0.10659315883402765,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.14,0,0,0
4527,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2678048780487803,1.14,0.25,0.5,2.2678048780487803,0.021802439024390274,0.04945859607376568,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.14,0,0,0
4528,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3009756097560974,1.14,0.26975412314098685,0.5197541231409868,2.3009756097560974,0.037995299495979795,2.8219502192783352e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.1400009999999998,0,0,0
4529,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3341463414634145,1.14,0.39282562819750205,0.642825628197502,2.3341463414634145,0.03457173066069652,2.8882916831562966e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.1400009999999998,0,0,0
4530,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3673170731707316,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4531,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4004878048780487,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4532,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.433658536585366,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4533,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.466829268292683,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4534,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,1.14,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4535,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.155,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4536,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.188625,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4537,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.22225,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4538,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.255875,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4539,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2895,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4540,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.323125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4541,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3567500000000001,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4542,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3903750000000001,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4543,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.424,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4544,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4576250000000002,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4545,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.49125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4546,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.524875,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4547,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5585,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4548,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.592125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4549,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.62575,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4550,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.659375,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4551,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.693,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4552,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.726625,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4553,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.76025,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4554,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.793875,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4555,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8275000000000001,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4556,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.861125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4557,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8947500000000002,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4558,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.928375,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4559,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9620000000000002,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4560,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.995625,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4561,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.02925,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4562,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.062875,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4563,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0965,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4564,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.130125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4565,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1637500000000003,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4566,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.197375,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4567,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.231,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4568,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.264625,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
4569,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2982500000000003,1.155,0.25,0.5,2.2982500000000003,0.0026000000000001577,0.029604437499999525,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.155,0,0,0
4570,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.331875,1.155,0.3131955312500015,0.5631955312500014,2.331875,0.015416514829030392,2.8537490004421073e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.155001,0,0,0
4571,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3655,1.155,0.440121499999999,0.6901214999999989,2.3655,7.65052367506236e-05,2.9209989995671037e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,1.155001,0,0,0
4572,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.399125,1.155,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,0,-0.1,0,0,0
